metros_cuadrados,habitaciones,precio_alquiler,barrio,precio_barrio,precio_metro_cuadrado,precio_habitacion,precio_metro_habitacion
105.0,2,1197,"Palomeras sureste, Madrid",848.9673202614379,11.4,598.5,5.7
122.0,3,1067,"Numancia, Madrid",758.7840375586854,8.745901639344263,355.6666666666667,2.9153005464480874
112.0,3,991,"Numancia, Madrid",758.7840375586854,8.848214285714286,330.3333333333333,2.949404761904762
58.0,1,553,"San Diego, Madrid",679.6044776119403,9.53448275862069,553.0,9.53448275862069
76.0,3,762,"Palomeras sureste, Madrid",848.9673202614379,10.026315789473685,254.0,3.3421052631578947
70.0,2,579,"San Diego, Madrid",679.6044776119403,8.271428571428572,289.5,4.135714285714286
75.0,2,833,"Entrevías, Madrid",681.7685185185185,11.106666666666667,416.5,5.553333333333334
60.0,1,780,"Palomeras sureste, Madrid",848.9673202614379,13.0,780.0,13.0
45.0,1,654,"San Diego, Madrid",679.6044776119403,14.533333333333333,654.0,14.533333333333333
55.0,2,566,"Numancia, Madrid",758.7840375586854,10.290909090909091,283.0,5.1454545454545455
85.0,2,1148,"Palomeras sureste, Madrid",848.9673202614379,13.505882352941176,574.0,6.752941176470588
71.0,3,686,"Portazgo, Madrid",723.24,9.661971830985916,228.66666666666666,3.220657276995305
58.0,3,646,"Numancia, Madrid",758.7840375586854,11.137931034482758,215.33333333333334,3.7126436781609193
90.0,3,994,"Palomeras sureste, Madrid",848.9673202614379,11.044444444444444,331.3333333333333,3.6814814814814816
116.0,3,1245,"Palomeras sureste, Madrid",848.9673202614379,10.732758620689655,415.0,3.5775862068965516
102.0,3,1122,"Numancia, Madrid",758.7840375586854,11.0,374.0,3.6666666666666665
55.0,2,583,"Palomeras Bajas, Madrid",750.1702127659574,10.6,291.5,5.3
120.0,3,744,"Entrevías, Madrid",681.7685185185185,6.2,248.0,2.066666666666667
102.0,3,994,"Palomeras sureste, Madrid",848.9673202614379,9.745098039215685,331.3333333333333,3.2483660130718954
160.0,5,1275,"Numancia, Madrid",758.7840375586854,7.96875,255.0,1.59375
80.0,2,884,"Numancia, Madrid",758.7840375586854,11.05,442.0,5.525
86.0,2,1009,"Palomeras sureste, Madrid",848.9673202614379,11.732558139534884,504.5,5.866279069767442
100.0,3,994,"Palomeras sureste, Madrid",848.9673202614379,9.94,331.3333333333333,3.3133333333333335
80.0,2,705,"Entrevías, Madrid",681.7685185185185,8.8125,352.5,4.40625
89.0,2,1024,"San Diego, Madrid",679.6044776119403,11.50561797752809,512.0,5.752808988764045
112.0,3,1148,"Palomeras sureste, Madrid",848.9673202614379,10.25,382.6666666666667,3.4166666666666665
65.0,2,646,"Palomeras sureste, Madrid",848.9673202614379,9.938461538461539,323.0,4.969230769230769
55.0,1,617,"San Diego, Madrid",679.6044776119403,11.218181818181819,617.0,11.218181818181819
75.0,1,432,"San Diego, Madrid",679.6044776119403,5.76,432.0,5.76
53.0,3,574,"San Diego, Madrid",679.6044776119403,10.830188679245284,191.33333333333334,3.610062893081761
69.0,3,600,"San Diego, Madrid",679.6044776119403,8.695652173913043,200.0,2.898550724637681
77.0,3,635,"Portazgo, Madrid",723.24,8.246753246753247,211.66666666666666,2.7489177489177488
63.0,2,646,"Puente de Vallecas, Madrid",740.1518987341772,10.253968253968255,323.0,5.126984126984127
95.0,2,1024,"Puente de Vallecas, Madrid",740.1518987341772,10.778947368421052,512.0,5.389473684210526
55.0,2,646,"Palomeras sureste, Madrid",848.9673202614379,11.745454545454546,323.0,5.872727272727273
53.0,3,574,"San Diego, Madrid",679.6044776119403,10.830188679245284,191.33333333333334,3.610062893081761
89.0,3,851,"Portazgo, Madrid",723.24,9.561797752808989,283.6666666666667,3.1872659176029963
85.0,3,1009,"Numancia, Madrid",758.7840375586854,11.870588235294118,336.3333333333333,3.9568627450980394
47.0,1,398,"Portazgo, Madrid",723.24,8.46808510638298,398.0,8.46808510638298
63.0,2,744,"Palomeras sureste, Madrid",848.9673202614379,11.80952380952381,372.0,5.904761904761905
30.0,1,413,"Puente de Vallecas, Madrid",740.1518987341772,13.766666666666667,413.0,13.766666666666667
95.0,3,948,"Numancia, Madrid",758.7840375586854,9.978947368421053,316.0,3.3263157894736843
60.0,2,646,"San Diego, Madrid",679.6044776119403,10.766666666666667,323.0,5.383333333333334
74.0,3,646,"San Diego, Madrid",679.6044776119403,8.72972972972973,215.33333333333334,2.90990990990991
60.0,3,512,"Palomeras Bajas, Madrid",750.1702127659574,8.533333333333333,170.66666666666666,2.8444444444444446
54.0,2,592,"Palomeras Bajas, Madrid",750.1702127659574,10.962962962962964,296.0,5.481481481481482
57.0,2,566,"San Diego, Madrid",679.6044776119403,9.929824561403509,283.0,4.964912280701754
70.0,2,447,"Entrevías, Madrid",681.7685185185185,6.385714285714286,223.5,3.192857142857143
62.0,2,604,"San Diego, Madrid",679.6044776119403,9.741935483870968,302.0,4.870967741935484
105.0,3,948,"Palomeras sureste, Madrid",848.9673202614379,9.028571428571428,316.0,3.0095238095238095
115.0,3,1038,"Entrevías, Madrid",681.7685185185185,9.02608695652174,346.0,3.008695652173913
75.0,2,816,"San Diego, Madrid",679.6044776119403,10.88,408.0,5.44
50.0,1,780,"Numancia, Madrid",758.7840375586854,15.6,780.0,15.6
95.0,3,798,"Entrevías, Madrid",681.7685185185185,8.4,266.0,2.8
170.0,4,1553,"Palomeras Bajas, Madrid",750.1702127659574,9.135294117647058,388.25,2.2838235294117646
61.0,1,851,"Palomeras sureste, Madrid",848.9673202614379,13.950819672131148,851.0,13.950819672131148
78.0,2,666,"Portazgo, Madrid",723.24,8.538461538461538,333.0,4.269230769230769
57.0,2,816,"Palomeras sureste, Madrid",848.9673202614379,14.31578947368421,408.0,7.157894736842105
86.0,3,948,"Palomeras Bajas, Madrid",750.1702127659574,11.023255813953488,316.0,3.6744186046511627
93.0,2,1169,"Palomeras sureste, Madrid",848.9673202614379,12.56989247311828,584.5,6.28494623655914
103.0,4,907,"Palomeras Bajas, Madrid",750.1702127659574,8.805825242718447,226.75,2.2014563106796117
50.0,2,780,"San Diego, Madrid",679.6044776119403,15.6,390.0,7.8
120.0,3,1323,"Palomeras sureste, Madrid",848.9673202614379,11.025,441.0,3.675
66.0,2,705,"Palomeras sureste, Madrid",848.9673202614379,10.681818181818182,352.5,5.340909090909091
76.0,3,686,"San Diego, Madrid",679.6044776119403,9.026315789473685,228.66666666666666,3.008771929824561
60.0,2,583,"San Diego, Madrid",679.6044776119403,9.716666666666667,291.5,4.858333333333333
30.0,1,393,"San Diego, Madrid",679.6044776119403,13.1,393.0,13.1
31.0,1,398,"Numancia, Madrid",758.7840375586854,12.838709677419354,398.0,12.838709677419354
80.0,3,762,"Palomeras Bajas, Madrid",750.1702127659574,9.525,254.0,3.175
110.0,3,762,"Numancia, Madrid",758.7840375586854,6.927272727272728,254.0,2.309090909090909
63.0,4,798,"Numancia, Madrid",758.7840375586854,12.666666666666666,199.5,3.1666666666666665
63.0,2,680,"Palomeras sureste, Madrid",848.9673202614379,10.793650793650794,340.0,5.396825396825397
46.0,3,646,"Numancia, Madrid",758.7840375586854,14.043478260869565,215.33333333333334,4.681159420289855
87.0,3,884,"Numancia, Madrid",758.7840375586854,10.160919540229886,294.6666666666667,3.3869731800766285
65.0,2,592,"Numancia, Madrid",758.7840375586854,9.107692307692307,296.0,4.553846153846154
122.0,4,1135,"Numancia, Madrid",758.7840375586854,9.30327868852459,283.75,2.3258196721311477
50.0,2,666,"San Diego, Madrid",679.6044776119403,13.32,333.0,6.66
68.0,2,775,"Palomeras sureste, Madrid",848.9673202614379,11.397058823529411,387.5,5.698529411764706
60.0,2,650,"San Diego, Madrid",679.6044776119403,10.833333333333334,325.0,5.416666666666667
88.0,3,979,"Palomeras Bajas, Madrid",750.1702127659574,11.125,326.3333333333333,3.7083333333333335
84.0,2,1174,"San Diego, Madrid",679.6044776119403,13.976190476190476,587.0,6.988095238095238
90.0,2,1174,"Numancia, Madrid",758.7840375586854,13.044444444444444,587.0,6.522222222222222
250.0,11,1667,"Numancia, Madrid",758.7840375586854,6.668,151.54545454545453,0.6061818181818182
63.0,2,666,"San Diego, Madrid",679.6044776119403,10.571428571428571,333.0,5.285714285714286
70.0,1,494,"Portazgo, Madrid",723.24,7.057142857142857,494.0,7.057142857142857
58.0,2,798,"San Diego, Madrid",679.6044776119403,13.758620689655173,399.0,6.879310344827586
68.0,1,901,"Numancia, Madrid",758.7840375586854,13.25,901.0,13.25
92.0,2,1393,"Palomeras sureste, Madrid",848.9673202614379,15.141304347826088,696.5,7.570652173913044
77.0,2,1027,"San Diego, Madrid",679.6044776119403,13.337662337662337,513.5,6.6688311688311686
58.0,2,539,"Puente de Vallecas, Madrid",740.1518987341772,9.293103448275861,269.5,4.646551724137931
119.0,3,884,"Numancia, Madrid",758.7840375586854,7.428571428571429,294.6666666666667,2.4761904761904763
89.0,3,744,"San Diego, Madrid",679.6044776119403,8.359550561797754,248.0,2.7865168539325844
58.0,3,646,"San Diego, Madrid",679.6044776119403,11.137931034482758,215.33333333333334,3.7126436781609193
65.0,2,583,"Numancia, Madrid",758.7840375586854,8.96923076923077,291.5,4.484615384615385
94.0,3,678,"Numancia, Madrid",758.7840375586854,7.212765957446808,226.0,2.404255319148936
90.0,3,744,"San Diego, Madrid",679.6044776119403,8.266666666666667,248.0,2.7555555555555555
25.0,1,744,"San Diego, Madrid",679.6044776119403,29.76,744.0,29.76
52.0,1,833,"Numancia, Madrid",758.7840375586854,16.01923076923077,833.0,16.01923076923077
45.0,1,744,"San Diego, Madrid",679.6044776119403,16.533333333333335,744.0,16.533333333333335
90.0,2,816,"Palomeras sureste, Madrid",848.9673202614379,9.066666666666666,408.0,4.533333333333333
60.0,1,933,"Palomeras sureste, Madrid",848.9673202614379,15.55,933.0,15.55
60.0,1,762,"Palomeras Bajas, Madrid",750.1702127659574,12.7,762.0,12.7
115.0,3,1250,"Numancia, Madrid",758.7840375586854,10.869565217391305,416.6666666666667,3.6231884057971016
61.0,2,539,"Puente de Vallecas, Madrid",740.1518987341772,8.836065573770492,269.5,4.418032786885246
110.0,3,1052,"Portazgo, Madrid",723.24,9.563636363636364,350.6666666666667,3.187878787878788
65.0,3,617,"Palomeras Bajas, Madrid",750.1702127659574,9.492307692307692,205.66666666666666,3.164102564102564
125.0,3,1038,"Puente de Vallecas, Madrid",740.1518987341772,8.304,346.0,2.768
60.0,2,645,"Puente de Vallecas, Madrid",740.1518987341772,10.75,322.5,5.375
90.0,3,901,"Puente de Vallecas, Madrid",740.1518987341772,10.011111111111111,300.3333333333333,3.337037037037037
78.0,3,604,"Puente de Vallecas, Madrid",740.1518987341772,7.743589743589744,201.33333333333334,2.5811965811965814
60.0,2,471,"Numancia, Madrid",758.7840375586854,7.85,235.5,3.925
59.0,2,625,"Puente de Vallecas, Madrid",740.1518987341772,10.59322033898305,312.5,5.296610169491525
70.0,2,762,"Palomeras Bajas, Madrid",750.1702127659574,10.885714285714286,381.0,5.442857142857143
60.0,2,666,"Portazgo, Madrid",723.24,11.1,333.0,5.55
50.0,2,625,"San Diego, Madrid",679.6044776119403,12.5,312.5,6.25
30.0,2,494,"San Diego, Madrid",679.6044776119403,16.466666666666665,247.0,8.233333333333333
60.0,3,604,"Numancia, Madrid",758.7840375586854,10.066666666666666,201.33333333333334,3.3555555555555556
110.0,3,1153,"Numancia, Madrid",758.7840375586854,10.481818181818182,384.3333333333333,3.493939393939394
115.0,3,1174,"Palomeras Bajas, Madrid",750.1702127659574,10.208695652173914,391.3333333333333,3.402898550724638
120.0,4,901,"Portazgo, Madrid",723.24,7.508333333333334,225.25,1.8770833333333334
90.0,3,725,"San Diego, Madrid",679.6044776119403,8.055555555555555,241.66666666666666,2.685185185185185
90.0,3,744,"Palomeras Bajas, Madrid",750.1702127659574,8.266666666666667,248.0,2.7555555555555555
130.0,4,1122,"Entrevías, Madrid",681.7685185185185,8.63076923076923,280.5,2.1576923076923076
40.0,1,398,"Numancia, Madrid",758.7840375586854,9.95,398.0,9.95
103.0,3,913,"Palomeras sureste, Madrid",848.9673202614379,8.864077669902912,304.3333333333333,2.954692556634304
90.0,3,780,"Entrevías, Madrid",681.7685185185185,8.666666666666666,260.0,2.888888888888889
74.0,3,1174,"Portazgo, Madrid",723.24,15.864864864864865,391.3333333333333,5.288288288288288
70.0,2,539,"Palomeras Bajas, Madrid",750.1702127659574,7.7,269.5,3.85
92.0,1,851,"Numancia, Madrid",758.7840375586854,9.25,851.0,9.25
110.0,3,705,"Numancia, Madrid",758.7840375586854,6.409090909090909,235.0,2.1363636363636362
150.0,5,979,"Entrevías, Madrid",681.7685185185185,6.526666666666666,195.8,1.3053333333333332
30.0,1,292,"San Diego, Madrid",679.6044776119403,9.733333333333333,292.0,9.733333333333333
64.0,2,808,"San Diego, Madrid",679.6044776119403,12.625,404.0,6.3125
85.0,3,702,"San Diego, Madrid",679.6044776119403,8.258823529411766,234.0,2.7529411764705882
83.0,2,583,"Numancia, Madrid",758.7840375586854,7.024096385542169,291.5,3.5120481927710845
81.0,3,1009,"Palomeras sureste, Madrid",848.9673202614379,12.45679012345679,336.3333333333333,4.152263374485597
60.0,3,604,"San Diego, Madrid",679.6044776119403,10.066666666666666,201.33333333333334,3.3555555555555556
83.0,3,725,"Numancia, Madrid",758.7840375586854,8.734939759036145,241.66666666666666,2.9116465863453813
40.0,1,393,"San Diego, Madrid",679.6044776119403,9.825,393.0,9.825
93.0,3,658,"San Diego, Madrid",679.6044776119403,7.075268817204301,219.33333333333334,2.3584229390681
70.0,3,666,"Palomeras sureste, Madrid",848.9673202614379,9.514285714285714,222.0,3.1714285714285713
55.0,1,762,"San Diego, Madrid",679.6044776119403,13.854545454545455,762.0,13.854545454545455
85.0,3,682,"Portazgo, Madrid",723.24,8.023529411764706,227.33333333333334,2.6745098039215685
38.0,1,493,"San Diego, Madrid",679.6044776119403,12.973684210526315,493.0,12.973684210526315
62.0,1,530,"San Diego, Madrid",679.6044776119403,8.548387096774194,530.0,8.548387096774194
75.0,4,686,"Numancia, Madrid",758.7840375586854,9.146666666666667,171.5,2.2866666666666666
72.0,3,666,"Puente de Vallecas, Madrid",740.1518987341772,9.25,222.0,3.0833333333333335
60.0,3,769,"Palomeras sureste, Madrid",848.9673202614379,12.816666666666666,256.3333333333333,4.272222222222222
127.0,3,1038,"San Diego, Madrid",679.6044776119403,8.173228346456693,346.0,2.7244094488188977
80.0,3,777,"Palomeras Bajas, Madrid",750.1702127659574,9.7125,259.0,3.2375
70.0,3,744,"Puente de Vallecas, Madrid",740.1518987341772,10.628571428571428,248.0,3.5428571428571427
77.0,2,1009,"Puente de Vallecas, Madrid",740.1518987341772,13.103896103896103,504.5,6.5519480519480515
100.0,3,1323,"San Diego, Madrid",679.6044776119403,13.23,441.0,4.41
95.0,2,868,"Puente de Vallecas, Madrid",740.1518987341772,9.136842105263158,434.0,4.568421052631579
55.0,1,539,"Entrevías, Madrid",681.7685185185185,9.8,539.0,9.8
120.0,2,705,"Entrevías, Madrid",681.7685185185185,5.875,352.5,2.9375
95.0,3,798,"San Diego, Madrid",679.6044776119403,8.4,266.0,2.8
42.0,1,461,"San Diego, Madrid",679.6044776119403,10.976190476190476,461.0,10.976190476190476
70.0,2,1323,"Numancia, Madrid",758.7840375586854,18.9,661.5,9.45
35.0,2,398,"San Diego, Madrid",679.6044776119403,11.371428571428572,199.0,5.685714285714286
100.0,3,705,"San Diego, Madrid",679.6044776119403,7.05,235.0,2.35
61.0,1,744,"Numancia, Madrid",758.7840375586854,12.19672131147541,744.0,12.19672131147541
70.0,2,579,"San Diego, Madrid",679.6044776119403,8.271428571428572,289.5,4.135714285714286
44.0,2,471,"San Diego, Madrid",679.6044776119403,10.704545454545455,235.5,5.3522727272727275
48.0,1,625,"Numancia, Madrid",758.7840375586854,13.020833333333334,625.0,13.020833333333334
47.0,1,446,"San Diego, Madrid",679.6044776119403,9.48936170212766,446.0,9.48936170212766
102.0,3,646,"San Diego, Madrid",679.6044776119403,6.333333333333333,215.33333333333334,2.111111111111111
33.0,1,485,"Puente de Vallecas, Madrid",740.1518987341772,14.696969696969697,485.0,14.696969696969697
75.0,1,744,"Puente de Vallecas, Madrid",740.1518987341772,9.92,744.0,9.92
53.0,2,537,"Numancia, Madrid",758.7840375586854,10.132075471698114,268.5,5.066037735849057
79.0,3,837,"Puente de Vallecas, Madrid",740.1518987341772,10.594936708860759,279.0,3.5316455696202533
57.0,2,557,"Palomeras Bajas, Madrid",750.1702127659574,9.771929824561404,278.5,4.885964912280702
60.0,1,583,"San Diego, Madrid",679.6044776119403,9.716666666666667,583.0,9.716666666666667
90.0,1,678,"San Diego, Madrid",679.6044776119403,7.533333333333333,678.0,7.533333333333333
54.0,1,654,"San Diego, Madrid",679.6044776119403,12.11111111111111,654.0,12.11111111111111
45.0,2,480,"Numancia, Madrid",758.7840375586854,10.666666666666666,240.0,5.333333333333333
58.0,2,442,"Numancia, Madrid",758.7840375586854,7.620689655172414,221.0,3.810344827586207
74.0,2,721,"Numancia, Madrid",758.7840375586854,9.743243243243244,360.5,4.871621621621622
65.0,2,656,"Numancia, Madrid",758.7840375586854,10.092307692307692,328.0,5.046153846153846
74.0,2,721,"Numancia, Madrid",758.7840375586854,9.743243243243244,360.5,4.871621621621622
55.0,2,393,"San Diego, Madrid",679.6044776119403,7.1454545454545455,196.5,3.5727272727272728
48.0,2,489,"San Diego, Madrid",679.6044776119403,10.1875,244.5,5.09375
50.0,1,698,"Numancia, Madrid",758.7840375586854,13.96,698.0,13.96
72.0,2,762,"Numancia, Madrid",758.7840375586854,10.583333333333334,381.0,5.291666666666667
75.0,3,676,"San Diego, Madrid",679.6044776119403,9.013333333333334,225.33333333333334,3.0044444444444443
45.0,2,530,"San Diego, Madrid",679.6044776119403,11.777777777777779,265.0,5.888888888888889
75.0,3,694,"Entrevías, Madrid",681.7685185185185,9.253333333333334,231.33333333333334,3.0844444444444443
66.0,3,660,"Palomeras Bajas, Madrid",750.1702127659574,10.0,220.0,3.3333333333333335
108.0,3,1038,"Palomeras sureste, Madrid",848.9673202614379,9.61111111111111,346.0,3.2037037037037037
63.0,3,595,"Numancia, Madrid",758.7840375586854,9.444444444444445,198.33333333333334,3.1481481481481484
72.0,3,690,"Puente de Vallecas, Madrid",740.1518987341772,9.583333333333334,230.0,3.1944444444444446
75.0,3,625,"Entrevías, Madrid",681.7685185185185,8.333333333333334,208.33333333333334,2.7777777777777777
62.0,2,485,"Entrevías, Madrid",681.7685185185185,7.82258064516129,242.5,3.911290322580645
70.0,2,602,"San Diego, Madrid",679.6044776119403,8.6,301.0,4.3
70.0,3,625,"Entrevías, Madrid",681.7685185185185,8.928571428571429,208.33333333333334,2.9761904761904763
44.0,2,471,"San Diego, Madrid",679.6044776119403,10.704545454545455,235.5,5.3522727272727275
55.0,3,583,"Palomeras Bajas, Madrid",750.1702127659574,10.6,194.33333333333334,3.533333333333333
50.0,2,561,"Palomeras Bajas, Madrid",750.1702127659574,11.22,280.5,5.61
71.0,2,666,"San Diego, Madrid",679.6044776119403,9.380281690140846,333.0,4.690140845070423
70.0,3,777,"Numancia, Madrid",758.7840375586854,11.1,259.0,3.7
56.0,2,493,"Entrevías, Madrid",681.7685185185185,8.803571428571429,246.5,4.401785714285714
60.0,2,913,"Entrevías, Madrid",681.7685185185185,15.216666666666667,456.5,7.608333333333333
55.0,1,791,"Puente de Vallecas, Madrid",740.1518987341772,14.381818181818181,791.0,14.381818181818181
64.0,2,442,"San Diego, Madrid",679.6044776119403,6.90625,221.0,3.453125
100.0,3,948,"Palomeras sureste, Madrid",848.9673202614379,9.48,316.0,3.16
67.0,3,530,"Puente de Vallecas, Madrid",740.1518987341772,7.91044776119403,176.66666666666666,2.63681592039801
87.0,3,916,"Portazgo, Madrid",723.24,10.528735632183908,305.3333333333333,3.5095785440613025
60.0,2,587,"Palomeras sureste, Madrid",848.9673202614379,9.783333333333333,293.5,4.891666666666667
61.0,1,628,"Numancia, Madrid",758.7840375586854,10.295081967213115,628.0,10.295081967213115
115.0,4,1064,"Palomeras sureste, Madrid",848.9673202614379,9.252173913043478,266.0,2.3130434782608695
80.0,2,744,"Portazgo, Madrid",723.24,9.3,372.0,4.65
60.0,3,583,"Puente de Vallecas, Madrid",740.1518987341772,9.716666666666667,194.33333333333334,3.238888888888889
109.0,3,874,"Palomeras sureste, Madrid",848.9673202614379,8.01834862385321,291.3333333333333,2.672782874617737
59.0,2,666,"Numancia, Madrid",758.7840375586854,11.288135593220339,333.0,5.6440677966101696
120.0,2,1047,"San Diego, Madrid",679.6044776119403,8.725,523.5,4.3625
128.0,4,979,"Palomeras sureste, Madrid",848.9673202614379,7.6484375,244.75,1.912109375
65.0,3,780,"Palomeras sureste, Madrid",848.9673202614379,12.0,260.0,4.0
57.0,1,662,"San Diego, Madrid",679.6044776119403,11.614035087719298,662.0,11.614035087719298
60.0,3,686,"Palomeras sureste, Madrid",848.9673202614379,11.433333333333334,228.66666666666666,3.811111111111111
70.0,3,621,"Palomeras sureste, Madrid",848.9673202614379,8.871428571428572,207.0,2.9571428571428573
71.0,2,678,"Entrevías, Madrid",681.7685185185185,9.549295774647888,339.0,4.774647887323944
53.0,2,592,"Numancia, Madrid",758.7840375586854,11.169811320754716,296.0,5.584905660377358
70.0,3,488,"San Diego, Madrid",679.6044776119403,6.9714285714285715,162.66666666666666,2.323809523809524
71.0,2,751,"Entrevías, Madrid",681.7685185185185,10.577464788732394,375.5,5.288732394366197
38.0,1,504,"Portazgo, Madrid",723.24,13.263157894736842,504.0,13.263157894736842
86.0,3,583,"Entrevías, Madrid",681.7685185185185,6.77906976744186,194.33333333333334,2.25968992248062
105.0,4,851,"Entrevías, Madrid",681.7685185185185,8.104761904761904,212.75,2.026190476190476
48.0,1,600,"San Diego, Madrid",679.6044776119403,12.5,600.0,12.5
65.0,3,535,"San Diego, Madrid",679.6044776119403,8.23076923076923,178.33333333333334,2.7435897435897436
45.0,2,629,"Numancia, Madrid",758.7840375586854,13.977777777777778,314.5,6.988888888888889
72.0,2,840,"Numancia, Madrid",758.7840375586854,11.666666666666666,420.0,5.833333333333333
69.0,3,491,"Numancia, Madrid",758.7840375586854,7.115942028985507,163.66666666666666,2.3719806763285023
80.0,3,666,"Palomeras Bajas, Madrid",750.1702127659574,8.325,222.0,2.775
34.0,1,535,"Palomeras Bajas, Madrid",750.1702127659574,15.735294117647058,535.0,15.735294117647058
48.0,2,305,"San Diego, Madrid",679.6044776119403,6.354166666666667,152.5,3.1770833333333335
56.0,2,557,"Palomeras Bajas, Madrid",750.1702127659574,9.946428571428571,278.5,4.973214285714286
80.0,3,625,"San Diego, Madrid",679.6044776119403,7.8125,208.33333333333334,2.6041666666666665
90.0,1,780,"Entrevías, Madrid",681.7685185185185,8.666666666666666,780.0,8.666666666666666
77.0,2,788,"San Diego, Madrid",679.6044776119403,10.233766233766234,394.0,5.116883116883117
80.0,2,625,"San Diego, Madrid",679.6044776119403,7.8125,312.5,3.90625
29.0,1,337,"San Diego, Madrid",679.6044776119403,11.620689655172415,337.0,11.620689655172415
89.0,2,994,"Palomeras sureste, Madrid",848.9673202614379,11.168539325842696,497.0,5.584269662921348
62.0,2,570,"Entrevías, Madrid",681.7685185185185,9.193548387096774,285.0,4.596774193548387
65.0,2,641,"Entrevías, Madrid",681.7685185185185,9.861538461538462,320.5,4.930769230769231
39.0,2,489,"San Diego, Madrid",679.6044776119403,12.538461538461538,244.5,6.269230769230769
80.0,3,884,"Entrevías, Madrid",681.7685185185185,11.05,294.6666666666667,3.683333333333333
84.0,4,913,"San Diego, Madrid",679.6044776119403,10.869047619047619,228.25,2.7172619047619047
60.0,3,686,"San Diego, Madrid",679.6044776119403,11.433333333333334,228.66666666666666,3.811111111111111
70.0,3,646,"Puente de Vallecas, Madrid",740.1518987341772,9.228571428571428,215.33333333333334,3.0761904761904764
70.0,3,488,"San Diego, Madrid",679.6044776119403,6.9714285714285715,162.66666666666666,2.323809523809524
70.0,3,694,"Palomeras Bajas, Madrid",750.1702127659574,9.914285714285715,231.33333333333334,3.3047619047619046
76.0,3,725,"Numancia, Madrid",758.7840375586854,9.539473684210526,241.66666666666666,3.1798245614035086
63.0,1,686,"San Diego, Madrid",679.6044776119403,10.88888888888889,686.0,10.88888888888889
60.0,2,561,"Numancia, Madrid",758.7840375586854,9.35,280.5,4.675
66.0,3,780,"Palomeras sureste, Madrid",848.9673202614379,11.818181818181818,260.0,3.9393939393939394
71.0,2,948,"Portazgo, Madrid",723.24,13.352112676056338,474.0,6.676056338028169
42.0,1,461,"San Diego, Madrid",679.6044776119403,10.976190476190476,461.0,10.976190476190476
60.0,2,583,"Palomeras sureste, Madrid",848.9673202614379,9.716666666666667,291.5,4.858333333333333
40.0,2,493,"San Diego, Madrid",679.6044776119403,12.325,246.5,6.1625
86.0,3,740,"Palomeras Bajas, Madrid",750.1702127659574,8.604651162790697,246.66666666666666,2.868217054263566
44.0,2,561,"San Diego, Madrid",679.6044776119403,12.75,280.5,6.375
83.0,2,881,"Numancia, Madrid",758.7840375586854,10.614457831325302,440.5,5.307228915662651
30.0,1,442,"Palomeras sureste, Madrid",848.9673202614379,14.733333333333333,442.0,14.733333333333333
90.0,3,557,"San Diego, Madrid",679.6044776119403,6.188888888888889,185.66666666666666,2.062962962962963
52.0,3,646,"Numancia, Madrid",758.7840375586854,12.423076923076923,215.33333333333334,4.141025641025641
39.0,1,638,"Numancia, Madrid",758.7840375586854,16.358974358974358,638.0,16.358974358974358
103.0,3,705,"Palomeras Bajas, Madrid",750.1702127659574,6.844660194174757,235.0,2.2815533980582523
95.0,4,766,"Numancia, Madrid",758.7840375586854,8.063157894736841,191.5,2.0157894736842104
50.0,2,604,"San Diego, Madrid",679.6044776119403,12.08,302.0,6.04
60.0,1,686,"San Diego, Madrid",679.6044776119403,11.433333333333334,686.0,11.433333333333334
85.0,3,744,"Entrevías, Madrid",681.7685185185185,8.75294117647059,248.0,2.9176470588235293
58.0,2,587,"Palomeras sureste, Madrid",848.9673202614379,10.120689655172415,293.5,5.060344827586207
59.0,2,517,"Entrevías, Madrid",681.7685185185185,8.76271186440678,258.5,4.38135593220339
92.0,2,561,"Entrevías, Madrid",681.7685185185185,6.0978260869565215,280.5,3.0489130434782608
97.0,3,579,"Entrevías, Madrid",681.7685185185185,5.969072164948454,193.0,1.9896907216494846
48.0,2,583,"Numancia, Madrid",758.7840375586854,12.145833333333334,291.5,6.072916666666667
63.0,2,604,"Palomeras sureste, Madrid",848.9673202614379,9.587301587301587,302.0,4.7936507936507935
142.0,4,725,"San Diego, Madrid",679.6044776119403,5.105633802816901,181.25,1.2764084507042253
59.0,2,686,"Numancia, Madrid",758.7840375586854,11.627118644067796,343.0,5.813559322033898
63.0,2,625,"Palomeras sureste, Madrid",848.9673202614379,9.920634920634921,312.5,4.9603174603174605
53.0,2,780,"Numancia, Madrid",758.7840375586854,14.716981132075471,390.0,7.3584905660377355
60.0,2,646,"Palomeras Bajas, Madrid",750.1702127659574,10.766666666666667,323.0,5.383333333333334
81.0,3,604,"San Diego, Madrid",679.6044776119403,7.45679012345679,201.33333333333334,2.48559670781893
71.0,3,780,"Portazgo, Madrid",723.24,10.985915492957746,260.0,3.6619718309859155
40.0,2,471,"Portazgo, Madrid",723.24,11.775,235.5,5.8875
85.0,3,916,"Numancia, Madrid",758.7840375586854,10.776470588235295,305.3333333333333,3.592156862745098
90.0,2,762,"Palomeras Bajas, Madrid",750.1702127659574,8.466666666666667,381.0,4.233333333333333
106.0,3,884,"Numancia, Madrid",758.7840375586854,8.339622641509434,294.6666666666667,2.779874213836478
100.0,3,1213,"Numancia, Madrid",758.7840375586854,12.13,404.3333333333333,4.043333333333333
